timestamp_utc,arm,generator,concurrency,duration_s,ok,errors,rps,error_rate_pct,p50_ms,p99_ms,max_ms,meets_slo,nginx_version,yarp_version,http_versions,max_cached_connections,method,response_bytes,request_bytes,delay_ms,loss_percent,keepalive,proxy_rss_peak_bytes,proxy_cpu_avg_pct
2026-08-27T15:31:57.8808749Z,twp-reverse-http11-to-http2,dotnet-httpclient,16,8.002,131270,0,16404.7,0.0000,0.89,2.54,39.23,1,nginx version: nginx/1.31.4,,1.1:131270,,GET,56,0,0,0.00,1,110088192,49.90
2026-08-27T15:32:07.9004887Z,twp-reverse-http11-to-http2,dotnet-httpclient,32,8.002,159980,0,19992.3,0.0000,1.47,3.82,86.07,1,nginx version: nginx/1.31.4,,1.1:159980,,GET,56,0,0,0.00,1,124780544,49.49
2026-08-27T15:32:17.9272705Z,twp-reverse-http11-to-http2,dotnet-httpclient,64,8.002,183108,0,22882.1,0.0000,2.54,6.30,154.74,1,nginx version: nginx/1.31.4,,1.1:183108,,GET,56,0,0,0.00,1,156168192,48.73
2026-08-27T15:32:28.6042269Z,yarp-reverse-http11-to-http2,dotnet-httpclient,8,8.002,87816,0,10974.9,0.0000,0.61,2.04,15.90,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:87816,,GET,56,0,0,0.00,1,118702080,53.02
2026-08-27T15:32:38.6202375Z,yarp-reverse-http11-to-http2,dotnet-httpclient,16,8.003,134129,0,16759.4,0.0000,0.89,2.17,24.91,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:134129,,GET,56,0,0,0.00,1,120815616,48.72
2026-08-27T15:32:48.6378759Z,yarp-reverse-http11-to-http2,dotnet-httpclient,32,8.002,156912,0,19609.2,0.0000,1.53,3.49,39.91,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:156912,,GET,56,0,0,0.00,1,139210752,48.03
2026-08-27T15:32:58.6667439Z,yarp-reverse-http11-to-http2,dotnet-httpclient,64,8.003,179235,0,22396.2,0.0000,2.69,5.81,72.59,1,nginx version: nginx/1.31.4,YARP 2.3.0,1.1:179235,,GET,56,0,0,0.00,1,148459520,47.82
2026-08-27T15:33:09.0838090Z,twp-reverse-http1-to-http3,dotnet-httpclient,8,8.001,69906,0,8736.7,0.0000,0.81,2.48,18.07,1,nginx version: nginx/1.31.4,,1.1:69906,,GET,56,0,0,0.00,1,95719424,53.83
2026-08-27T15:33:19.0960321Z,twp-reverse-http1-to-http3,dotnet-httpclient,16,8.002,97094,0,12133.1,0.0000,1.18,3.35,20.26,1,nginx version: nginx/1.31.4,,1.1:97094,,GET,56,0,0,0.00,1,108273664,53.14
2026-08-27T15:33:29.1137458Z,twp-reverse-http1-to-http3,dotnet-httpclient,32,8.004,127909,0,15980.1,0.0000,1.82,4.50,34.63,1,nginx version: nginx/1.31.4,,1.1:127909,,GET,56,0,0,0.00,1,121020416,52.63
